From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),WS (m/s),WD (degree),AT (degree C)
2018-04-12,51.60708333333333,112.32416666666667,7.0075,17.300416666666667,24.305833333333336,7.610416666666667,13.4425,3.4004166666666666,18.16125,0.0,0.8079166666666667,186.73916666666665,29.363333333333333
2018-04-13,68.46000000000001,153.0575,7.585500000000001,19.9775,27.537,8.1585,13.2745,3.407,12.791,0.0,0.9055,162.4355,28.216500000000003
2018-04-14,73.5125,181.82625,8.347916666666666,17.66375,26.003333333333334,8.9675,13.245,3.4225,20.84875,0.0,0.7733333333333333,189.09583333333333,29.63
2018-04-15,58.687916666666666,131.0425,6.09625,17.637916666666666,23.6975,8.831249999999999,12.955,3.3658333333333332,20.434583333333332,0.0,0.9216666666666667,178.02125,30.590833333333332
2018-04-16,67.7675,160.2525,6.355833333333333,21.158333333333335,27.503333333333334,8.959583333333333,13.799166666666666,3.3691666666666666,23.254583333333333,0.0,0.8529166666666667,172.04833333333332,31.65458333333333
2018-04-17,68.71583333333334,148.87416666666667,6.827500000000001,17.707916666666666,24.519583333333333,9.4075,13.297916666666666,3.485,22.234583333333333,0.0,0.91,171.20125,29.429583333333337
2018-04-18,68.35833333333333,141.14374999999998,23.80875,21.60375,45.397083333333335,9.285,12.960833333333333,3.484166666666667,12.918333333333335,0.0,0.5845833333333333,132.35916666666665,30.144583333333333
2018-04-19,91.99000000000001,224.33291666666665,33.69875,20.685416666666665,54.375416666666666,9.287083333333333,13.077916666666667,3.564166666666667,12.434166666666668,0.0,1.1754166666666668,152.94916666666666,30.66
2018-04-20,73.70125,159.6025,23.2775,17.607916666666668,40.85458333333333,10.227916666666667,13.298333333333334,3.5425,25.48708333333333,0.1875,1.0262499999999999,162.06291666666667,32.02
2018-04-21,63.251666666666665,152.15375,5.610833333333333,21.347083333333334,26.952916666666667,9.828333333333333,13.395416666666668,3.3054166666666664,22.197083333333335,0.0,1.1325,196.82708333333335,32.73916666666667
2018-04-22,83.5825,194.5845833333333,12.633333333333333,22.745416666666667,35.331250000000004,10.722499999999998,13.584583333333333,3.7104166666666667,13.729166666666666,0.0,0.8216666666666667,138.65541666666667,32.65916666666667
2018-04-23,59.861250000000005,153.91416666666666,10.2075,19.0775,29.26125,9.935833333333333,12.843333333333334,3.3058333333333336,16.034166666666668,0.0,0.7241666666666666,119.30333333333334,32.05041666666667
2018-04-24,67.78333333333333,159.28833333333333,7.046666666666667,21.531666666666666,28.582916666666666,9.835833333333333,13.763333333333334,3.2470833333333338,18.984166666666667,0.0,0.8475,160.84666666666666,30.735833333333332
2018-04-25,90.1025,223.42999999999998,11.799166666666666,24.528750000000002,36.3225,9.909166666666666,13.825416666666667,3.4112500000000003,20.089583333333334,0.0,0.7720833333333333,186.32416666666666,31.255
2018-04-26,77.76208333333334,207.24041666666668,12.589166666666666,21.505,34.05125,9.980833333333333,14.086666666666666,3.5283333333333338,29.111666666666665,0.26833333333333337,0.8112499999999999,182.77541666666664,31.898750000000003
2018-04-27,70.16541666666667,168.87041666666667,5.9175,21.927916666666665,27.851666666666663,9.239166666666668,14.212083333333334,3.30625,25.94458333333333,0.4066666666666667,0.9079166666666666,185.69041666666666,31.251666666666665
2018-04-28,42.5475,115.18199999999999,4.514,13.773500000000002,18.27,8.706,13.5335,3.2055,30.880000000000003,0.0,1.2315,191.8485,31.222500000000004
2018-04-29,27.31857142857143,96.33099999999999,9.052727272727273,14.207272727272727,22.90727272727273,12.416363636363638,13.081818181818182,3.3781818181818184,30.33272727272727,0.23909090909090908,1.289090909090909,180.79545454545453,29.10909090909091
2018-04-30,11.39,31.93125,7.84875,15.10375,22.9325,14.45875,13.254999999999999,3.5812500000000003,18.46375,0.0,0.92875,177.90875,26.75125
2018-05-01,49.71,100.06307692307692,8.358461538461539,14.876923076923077,23.207692307692305,14.629999999999999,13.744615384615384,3.5338461538461536,12.493076923076924,0.0,1.1638461538461538,161.04153846153847,26.172307692307694
2018-05-02,30.322857142857142,70.95058823529412,7.860555555555556,15.078333333333335,22.927777777777777,13.33,13.274444444444445,3.343888888888889,29.181666666666665,0.0,1.1544444444444446,183.8177777777778,30.94888888888889
2018-05-03,44.59916666666667,87.10708333333334,6.210833333333333,15.844999999999999,22.064166666666665,11.293750000000001,12.744166666666667,3.140833333333333,19.937083333333334,0.0,0.8758333333333334,158.82833333333335,27.781666666666666
2018-05-04,54.48791666666667,122.71291666666667,10.821666666666667,17.96125,28.764166666666668,9.972083333333334,12.719583333333333,3.237083333333333,26.325416666666666,0.0,0.7120833333333333,173.69333333333336,30.083333333333332
2018-05-05,66.54833333333333,164.06666666666666,6.790416666666666,21.82166666666667,28.59,9.206666666666667,12.898333333333333,3.3366666666666664,26.367500000000003,0.0,1.3470833333333332,203.06541666666666,32.877500000000005
2018-05-06,65.14999999999999,162.36583333333334,4.805,21.01125,25.813333333333333,8.436666666666666,12.889166666666668,3.2754166666666666,29.930833333333336,0.0,1.1408333333333334,206.03916666666666,34.1475
2018-05-07,70.72833333333334,155.11291666666668,4.09125,18.328333333333333,22.419583333333335,7.672499999999999,13.260833333333332,3.202916666666667,32.82333333333333,0.0,1.2158333333333333,204.42708333333334,35.26625
2018-05-08,75.9725,164.9515789473684,6.2170000000000005,20.060499999999998,25.3185,7.675,13.407499999999999,3.249,27.978,0.0,1.0215,199.8655,35.721500000000006
2018-05-09,84.57571428571428,221.76454545454544,7.9363636363636365,21.579090909090908,23.997692307692304,7.84,13.126363636363637,2.756153846153846,24.778181818181817,0.0,1.1127272727272728,197.98545454545456,36.50272727272727
2018-05-10,66.36041666666667,160.00583333333333,5.365833333333334,18.36583333333333,23.721249999999998,10.426666666666668,13.105833333333335,3.29125,30.36,0.0,1.06875,173.50833333333333,33.49791666666667
2018-05-11,60.888749999999995,138.57583333333335,4.226666666666667,16.59,20.824583333333333,10.773333333333333,13.199583333333335,3.1787499999999995,29.521666666666665,0.0,0.9370833333333333,159.20916666666668,32.98041666666666
2018-05-12,50.67166666666666,118.29458333333334,3.6991666666666667,17.54,21.2475,9.39125,13.039583333333333,3.140833333333333,32.08875,0.0,1.0591666666666668,191.1258333333333,32.94291666666667
2018-05-13,51.48833333333334,107.65291666666667,4.6275,18.755416666666665,23.362083333333334,8.474166666666667,13.004583333333334,3.158333333333333,29.081666666666667,0.0,0.8491666666666666,187.76791666666668,32.032916666666665
2018-05-14,34.42285714285714,62.18761904761905,4.7785714285714285,15.264761904761905,20.00142857142857,8.013809523809524,12.693333333333333,3.1323809523809523,17.515238095238097,0.0,1.3785714285714286,172.18761904761905,26.152857142857144
2018-05-15,46.47625,75.40291666666667,4.265833333333333,16.618750000000002,20.8825,7.510000000000001,12.695,3.17125,23.47208333333333,0.0,0.8304166666666667,186.3445833333333,28.35625
2018-05-16,54.189166666666665,109.24083333333334,3.9149999999999996,19.120833333333334,23.021666666666665,7.617916666666667,12.71,3.1441666666666666,29.109166666666667,0.0,0.9554166666666667,190.31208333333333,31.010833333333334
2018-05-17,56.63041666666667,132.45125,3.55875,16.76625,20.30666666666667,7.1475,12.512916666666667,3.0554166666666664,26.854166666666668,0.0,1.2754166666666666,181.59375,31.906666666666666
2018-05-18,51.8125,118.39416666666666,2.82625,13.952916666666667,16.76125,6.594166666666666,12.6725,3.0399999999999996,32.3225,0.24083333333333334,1.2616666666666667,193.87708333333333,30.775000000000002
2018-05-19,54.43666666666667,100.00083333333333,4.7124999999999995,17.040416666666665,21.730833333333333,6.347083333333334,12.354166666666666,3.110416666666667,18.163333333333334,0.0,0.66375,161.93875,29.69875
2018-05-20,60.04458333333333,120.39291666666666,5.692083333333333,15.496666666666668,21.165,5.91125,12.669583333333334,3.129583333333333,28.805416666666662,0.0,0.9125,176.44333333333336,29.862916666666667
2018-05-21,51.252916666666664,104.74208333333333,3.2879166666666664,14.982083333333334,18.266666666666666,5.780833333333334,12.667083333333332,3.05125,24.26375,0.0,0.7754166666666666,176.27958333333333,29.3275
2018-05-22,74.05541666666666,136.52125,5.3325000000000005,17.204166666666666,22.52916666666667,5.4937499999999995,12.51,3.1625,22.495,0.0,0.9591666666666666,183.465,29.427916666666665
2018-05-23,53.98875,92.72500000000001,4.139166666666667,13.2125,17.34125,5.175833333333333,12.491666666666667,3.1191666666666666,25.294583333333335,0.0,0.9079166666666666,185.72375,29.54375
2018-05-24,47.259166666666665,94.40875,4.264583333333333,13.812083333333334,18.061666666666667,4.695833333333334,12.462916666666667,2.987083333333333,27.468333333333334,0.0,0.9391666666666666,194.52458333333334,30.927916666666665
2018-05-25,50.255833333333335,99.18208333333332,2.7154166666666666,14.604999999999999,17.315,4.468333333333333,12.433750000000002,2.970833333333333,24.759583333333335,0.0,0.71625,191.46958333333336,32.25666666666667
2018-05-26,50.137499999999996,107.17708333333333,3.1158333333333332,15.594583333333333,18.71125,4.377083333333333,12.530833333333334,2.97,25.76,0.0,1.1808333333333334,181.22041666666667,32.255833333333335
2018-05-27,43.0525,86.03166666666668,2.965833333333333,16.447083333333335,19.42125,4.075,12.747916666666667,2.924583333333333,25.7325,0.046250000000000006,0.9654166666666666,199.14333333333332,32.53208333333333
2018-05-28,52.27708333333334,96.29958333333333,6.0075,13.127916666666666,19.093333333333334,4.6970833333333335,12.77875,2.9916666666666667,24.08666666666667,1.4270833333333333,1.02375,189.2225,33.26083333333333
2018-05-29,41.90833333333334,87.65166666666666,6.799166666666667,11.092500000000001,17.895833333333332,4.941666666666666,12.859166666666667,2.995416666666667,24.504166666666666,1.8220833333333333,0.8904166666666667,159.29208333333335,31.561666666666667
2018-05-30,45.132083333333334,105.77333333333333,5.464583333333334,12.965416666666668,18.419583333333332,5.607500000000001,12.738333333333335,2.9804166666666667,26.34583333333333,1.5729166666666667,0.9095833333333333,164.52541666666667,31.58666666666667
2018-05-31,41.076,64.05199999999999,6.728,11.288,17.919999999999998,6.726000000000001,12.594,2.9520000000000004,15.668000000000001,0.9780000000000001,0.792,182.272,23.268
2018-06-01,,,,,,,,,,,,,
2018-06-02,,,,,,,,,,,,,
2018-06-03,,,,,,,,,,,,,
2018-06-04,10.506,29.072499999999998,6.132,13.069999999999999,19.15,7.953,12.815000000000001,2.941,17.773,6.022,0.33599999999999997,211.148,31.677999999999997
2018-06-05,50.38166666666667,97.48833333333333,3.970416666666667,10.344583333333334,14.314166666666667,10.4175,12.783333333333333,2.5425,15.330416666666666,3.106666666666667,0.8008333333333333,170.84875,31.059166666666666
2018-06-06,56.35583333333333,99.17833333333334,3.644166666666667,11.9825,15.643333333333333,15.192083333333334,12.780000000000001,2.3866666666666667,13.359166666666667,2.1616666666666666,0.6008333333333333,161.41041666666666,31.160416666666666
2018-06-07,43.127916666666664,75.56666666666666,2.5524999999999998,9.532083333333334,12.0775,14.515416666666667,12.50875,2.3545833333333333,19.2775,2.1275,1.1091666666666666,192.10833333333335,31.559166666666666
2018-06-08,48.97666666666667,71.7275,2.7312499999999997,10.16,12.887916666666667,16.464583333333334,12.426666666666668,2.46875,16.585416666666667,2.4325,0.8820833333333332,191.6520833333333,28.214166666666667
2018-06-09,59.3125,84.355,4.095416666666666,10.927916666666667,15.02625,14.941666666666668,12.501666666666667,2.5733333333333333,13.166666666666666,2.7550000000000003,0.5870833333333333,189.31583333333333,27.33666666666667
2018-06-10,45.997083333333336,60.88958333333333,3.8225,9.91125,13.733333333333334,12.274583333333332,12.337083333333332,2.6058333333333334,16.614583333333332,3.7908333333333335,0.7516666666666666,202.66833333333332,27.255
2018-06-11,40.2525,57.45739130434782,3.1479166666666667,10.615833333333333,13.757916666666667,10.32,12.29625,2.5691666666666664,14.335416666666667,2.5433333333333334,0.81625,226.19375000000002,26.87375
2018-06-12,32.96791666666667,,2.81125,9.482916666666666,12.285416666666668,8.868333333333334,12.196666666666667,2.4683333333333333,19.027916666666666,1.32,1.06625,233.62750000000003,27.40625
2018-06-13,38.73166666666666,,3.420833333333333,11.497083333333334,14.909166666666666,8.075833333333334,12.303333333333333,2.5370833333333334,12.146666666666667,1.5975000000000001,0.9295833333333334,223.67458333333332,26.5425
2018-06-14,69.17333333333333,,5.539166666666667,14.301249999999998,19.84375,7.611249999999999,12.545,2.605,13.455416666666666,2.523333333333333,0.9391666666666666,235.9275,29.567916666666665
2018-06-15,90.53208333333333,,4.8999999999999995,13.53125,18.400000000000002,7.052916666666667,12.6175,2.5766666666666667,15.539166666666667,2.10375,0.9020833333333332,206.66708333333335,31.479166666666668
2018-06-16,84.25750000000001,,5.172916666666667,16.194583333333334,21.298750000000002,6.830416666666667,12.738750000000001,2.6195833333333334,15.384166666666665,3.050416666666667,1.12625,217.00958333333335,31.829166666666666
2018-06-17,76.85541666666667,,9.545,16.399166666666666,25.926666666666666,6.609583333333333,12.837916666666667,2.75,14.893749999999999,4.755416666666666,0.6529166666666667,215.85708333333332,32.06583333333334
2018-06-18,60.114583333333336,,5.39875,14.77375,20.150833333333335,6.272916666666667,12.585416666666667,2.5975,13.974583333333333,2.63125,0.9249999999999999,221.78083333333333,32.15541666666667
2018-06-19,38.420833333333334,101.33999999999999,4.17,13.080416666666666,17.234583333333333,5.9975,12.51625,2.5016666666666665,16.5275,1.1575,0.7608333333333334,230.24041666666668,32.3025
2018-06-20,48.82541666666666,114.42666666666666,3.9258333333333333,13.686250000000001,17.612083333333334,6.610416666666667,12.410416666666668,2.5075,15.495416666666666,2.76625,0.64125,216.16333333333333,32.4975
2018-06-21,45.38791666666666,85.88541666666667,3.4433333333333334,11.610833333333334,15.003749999999998,7.465833333333333,12.390833333333333,2.53875,17.0025,2.26125,0.8504166666666667,217.62750000000003,29.49
2018-06-22,36.612857142857145,55.425714285714285,3.627619047619047,10.848571428571429,14.462857142857144,7.432380952380951,12.300476190476191,2.543333333333333,15.938095238095238,1.4604761904761905,0.7604761904761905,200.68380952380951,28.23857142857143
2018-06-23,45.48374999999999,81.63708333333334,4.748333333333333,12.668750000000001,17.418333333333333,6.962083333333333,12.333333333333334,2.5716666666666668,12.475416666666668,1.9045833333333333,0.6687500000000001,196.59875,29.909166666666664
2018-06-24,41.76375,82.23416666666667,4.69125,12.766666666666666,17.455000000000002,6.47125,12.603333333333333,2.5829166666666667,13.098333333333334,1.6729166666666666,1.2283333333333333,214.26833333333332,30.6675
2018-06-25,30.440833333333334,70.54791666666667,3.0033333333333334,12.347916666666668,15.345416666666667,5.913333333333333,12.729166666666666,2.4941666666666666,17.972916666666666,1.3187499999999999,1.16875,222.45041666666668,31.480833333333333
2018-06-26,29.934583333333332,51.12041666666667,5.02625,10.835833333333333,15.855833333333335,5.8133333333333335,12.385,2.505,7.535,0.685,0.48291666666666666,189.45125,27.270416666666666
2018-06-27,21.824166666666667,42.2935,6.211666666666666,8.494583333333333,14.725,5.670000000000001,12.181666666666667,2.5708333333333333,6.28375,1.14375,0.6895833333333333,179.69500000000002,25.40833333333333
2018-06-28,19.2375,39.417272727272724,4.164583333333334,7.756666666666667,11.907916666666667,5.027083333333334,12.342500000000001,2.4825,10.12125,0.5025000000000001,0.8558333333333333,220.28875000000002,25.410416666666666
2018-06-29,34.63583333333333,68.5725,6.4383333333333335,9.525833333333333,15.9425,5.005833333333333,12.452916666666667,2.5245833333333336,9.337083333333334,0.8704166666666667,0.4970833333333333,223.20875,26.814166666666665
2018-06-30,43.903333333333336,91.20086956521739,5.88375,10.130833333333333,16.011666666666667,4.87,12.501666666666667,2.5854166666666667,10.911666666666667,1.4345833333333333,0.7358333333333333,219.86791666666667,27.976249999999997
2018-07-01,45.630833333333335,73.32625,5.180416666666667,11.4,16.58791666666667,5.0,12.938333333333333,2.6824999999999997,12.0875,2.970416666666667,0.82,230.98083333333332,28.232083333333335
2018-07-02,33.090833333333336,58.24478260869566,3.5716666666666668,9.882083333333334,13.448749999999999,4.818333333333333,12.375416666666666,2.4679166666666665,10.872916666666667,0.86,0.8925000000000001,237.03375000000003,27.455
2018-07-03,35.71375,52.56916666666667,5.127083333333333,11.084166666666667,16.194166666666668,5.241666666666666,12.843333333333334,2.7125,9.29125,3.3554166666666667,1.1079166666666667,219.60166666666666,26.197916666666668
2018-07-04,37.7875,64.99291666666666,6.069166666666667,10.7875,16.762916666666666,4.9070833333333335,12.7275,2.4187499999999997,8.989583333333334,1.22625,0.7458333333333332,225.3425,27.6525
2018-07-05,32.250416666666666,64.97083333333333,4.435833333333333,11.202916666666667,15.628749999999998,4.754166666666666,12.614166666666668,2.13875,9.136666666666667,0.9812500000000001,0.9558333333333332,238.83791666666664,28.025000000000002
2018-07-06,37.6975,79.54458333333334,4.655,10.347083333333332,14.987083333333333,4.6275,12.432083333333333,2.1670833333333333,9.225833333333334,1.1195833333333334,0.6095833333333333,221.33875,28.897499999999997
2018-07-07,47.465,88.34416666666665,5.505416666666666,10.425416666666667,15.922083333333333,4.735,12.574166666666665,2.2620833333333334,10.494583333333333,1.2516666666666667,0.8608333333333333,198.20416666666665,28.52208333333333
2018-07-08,31.895,53.36304347826086,4.867083333333333,9.605416666666667,14.476666666666667,4.5495833333333335,12.709166666666667,2.1875,7.934583333333333,0.6925,0.4429166666666667,165.93416666666667,28.32375
2018-07-09,29.133333333333336,48.46608695652174,4.466666666666667,9.264999999999999,13.732916666666666,4.3687499999999995,12.576666666666666,2.1416666666666666,8.089166666666667,0.6529166666666667,0.7508333333333334,209.27666666666667,28.370833333333334
2018-07-10,28.311666666666667,51.51565217391305,5.494583333333334,9.72875,15.221666666666666,4.485,12.649583333333332,2.223333333333333,7.108750000000001,1.0104166666666667,0.43083333333333335,219.21,27.086250000000003
2018-07-11,29.631666666666664,49.770833333333336,6.352083333333333,10.062916666666666,16.4025,4.364999999999999,12.725833333333334,2.30125,6.957916666666667,1.1879166666666667,0.935,226.61916666666664,27.269166666666667
2018-07-12,29.890416666666667,42.73583333333334,4.712083333333333,9.554166666666667,14.255416666666667,4.929583333333333,12.930833333333332,2.27875,7.664583333333333,1.3008333333333333,0.5087499999999999,219.085,26.624166666666667
2018-07-13,29.936666666666667,43.52666666666667,3.80125,9.184583333333334,12.98375,6.572083333333333,12.838333333333333,2.26625,8.745833333333334,1.4379166666666665,0.58,222.68291666666667,27.24791666666667
2018-07-14,25.057916666666667,37.918749999999996,3.7466666666666666,7.673333333333333,11.41625,7.817083333333334,12.280833333333334,2.084166666666667,8.235833333333334,0.5058333333333334,0.4608333333333334,188.8375,27.278750000000002
2018-07-15,13.077083333333334,24.55,3.766666666666667,5.812083333333334,9.579166666666667,7.308333333333334,12.012500000000001,1.9925,7.110416666666667,0.3383333333333334,0.8404166666666666,117.07958333333333,28.51875
2018-07-16,17.066666666666666,25.373333333333335,5.538333333333333,7.633333333333333,13.154583333333333,6.87,12.216666666666667,2.075416666666667,6.291666666666667,0.4254166666666667,0.6170833333333333,178.99416666666664,26.45375
2018-07-17,21.172916666666666,24.309166666666666,4.22,8.6325,12.862499999999999,6.6691666666666665,12.865833333333333,2.222916666666667,7.819166666666667,2.0379166666666664,1.6408333333333334,225.64,25.805833333333336
2018-07-18,29.819166666666664,40.72708333333333,5.131666666666667,8.370416666666666,13.503749999999998,6.234583333333333,12.684166666666668,2.1370833333333334,6.684166666666666,1.1770833333333333,0.7841666666666667,222.90625,26.631249999999998
2018-07-19,30.34625,51.26,7.162916666666667,10.6725,17.84,5.798750000000001,12.991666666666667,2.12625,6.312083333333334,1.0616666666666668,0.6979166666666666,229.64208333333332,27.278333333333332
2018-07-20,34.399166666666666,60.68083333333333,6.957916666666667,9.341666666666667,16.300833333333333,5.565416666666667,12.49125,1.9108333333333334,6.592083333333334,0.8716666666666667,0.8733333333333334,193.23874999999998,28.173333333333332
2018-07-21,19.90791666666667,31.315833333333334,5.687916666666666,8.915416666666667,14.603333333333333,5.1258333333333335,12.262083333333335,0.33499999999999996,6.118333333333333,0.30541666666666667,0.5175,200.46583333333334,26.530416666666667
